S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
10,0,36,0,28,18,0,0,0,9,51,9,0,0,12.384615384615385,251.77514792899407,30.0,3.0,11.5,0.0
18,0,36,9,18,9,0,0,0,0,60,0,18,0,12.923076923076923,296.8402366863905,30.0,0.0,13.5,0.0
18,0,22,9,18,9,0,0,0,0,9,18,18,4,9.307692307692308,68.98224852071007,13.5,0.0,11.75,4.0
18,0,9,9,9,9,0,0,0,9,9,18,18,9,8.307692307692308,43.136094674556205,13.5,3.0,9.0,9.0
51,0,0,18,48,9,0,0,21,9,0,0,0,4,12.0,304.61538461538464,0.0,10.0,15.75,4.0
51,0,0,18,48,4,0,0,21,0,18,9,0,0,13.0,299.53846153846155,13.5,7.0,15.125,0.0
30,9,18,18,42,0,0,9,21,0,9,9,0,4,12.692307692307692,152.5207100591716,9.0,10.0,14.625,4.0
9,9,18,9,18,0,0,0,9,0,0,18,0,9,6.923076923076923,51.763313609467474,9.0,3.0,7.875,9.0
18,9,18,0,27,9,0,9,9,33,2085,153,9,31,183.0,302934.46153846156,1119.0,17.0,11.25,31.0
18,9,0,0,9,9,0,2298,0,417,11361,471,9,54,1123.1538461538462,9103871.82248521,5916.0,905.0,6.75,54.0
0,15,0,9,18,9,0,1638,0,1185,1491,753,9,210,394.38461538461536,373549.31360946747,1122.0,941.0,7.5,210.0
0,21,9,36,18,82,0,3531,0,672,450,846,63,366,440.61538461538464,871288.5443786985,648.0,1401.0,28.625,366.0
4,9,9,36,90,222,0,1971,0,642,456,291,414,315,318.7692307692308,269145.86982248526,373.5,871.0,98.0,315.0
0,132,9,36,228,633,0,1185,9,348,768,1746,567,264,435.46153846153845,268581.9408284024,1257.0,514.0,200.625,264.0
18,243,69,27,129,915,0,14469,9,210,969,552,705,292,1408.8461538461538,14327118.74556213,760.5,4896.0,263.25,292.0
30,243,27,72,84,954,0,3603,0,198,165,132,588,321,468.9230769230769,887360.378698225,148.5,1267.0,249.75,321.0
9,126,81,54,234,954,0,234,0,72,9,120,417,207,177.69230769230768,63703.59763313611,64.5,102.0,234.375,207.0
9,72,117,63,234,690,0,96,0,60,27,135,369,93,144.0,34780.15384615385,81.0,52.0,194.25,93.0
9,93,54,63,250,378,0,63,0,42,63,39,288,61,103.23076923076923,13586.946745562134,51.0,35.0,141.875,61.0
9,30,54,58,63,306,0,18,0,0,111,39,216,30,69.53846153846153,7909.633136094676,75.0,6.0,92.0,30.0
9,9,36,63,174,156,0,9,9,30,48,60,51,39,50.30769230769231,2823.443786982248,54.0,16.0,62.25,39.0
18,9,0,36,201,75,0,30,9,105,66,135,93,48,59.76923076923077,3424.792899408284,100.5,48.0,54.0,48.0
0,13,18,27,123,75,0,21,0,84,66,117,105,37,49.92307692307692,2010.9940828402364,91.5,35.0,45.125,37.0
0,0,27,45,123,166,0,39,21,63,9,21,72,27,45.07692307692308,2358.5325443786983,15.0,41.0,54.125,27.0
21,0,36,45,150,93,0,60,30,63,57,0,81,45,48.92307692307692,1698.0710059171597,28.5,51.0,53.25,45.0
39,90,36,90,102,81,0,21,9,9,75,9,108,63,51.46153846153846,1502.094674556213,42.0,13.0,68.25,63.0
60,9,55,9,147,117,0,9,9,132,18,9,75,48,49.92307692307692,2561.609467455621,13.5,50.0,59.0,48.0
30,9,84,0,126,90,0,9,0,192,18,0,315,33,67.15384615384616,8452.437869822486,9.0,67.0,81.75,33.0
9,13,0,0,42,90,0,0,21,45,87,18,72,31,30.53846153846154,1041.01775147929,52.5,22.0,28.25,31.0
9,18,18,18,42,49,0,18,21,0,69,42,48,30,27.076923076923077,406.22485207100596,55.5,13.0,25.25,30.0
4,9,27,18,30,66,0,18,9,9,9,42,48,15,22.23076923076923,355.1005917159763,25.5,12.0,25.25,15.0
0,9,27,9,36,93,0,18,27,9,18,18,27,0,22.384615384615383,525.6213017751479,18.0,18.0,25.125,0.0
0,0,22,18,27,45,0,9,18,9,27,21,9,4,15.76923076923077,158.9467455621302,24.0,12.0,15.125,4.0
0,0,18,27,54,18,0,21,9,9,18,54,0,9,17.53846153846154,318.2485207100592,36.0,13.0,14.625,9.0
30,9,0,0,54,18,0,21,18,9,9,21,0,4,14.538461538461538,218.55621301775147,15.0,16.0,13.875,4.0
30,9,27,0,54,28,0,9,18,9,0,30,9,0,17.153846153846153,234.74556213017752,15.0,12.0,19.625,0.0
