S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
39,0,4,9,39,0,0,0,0,9,0,27,0,4,9.76923076923077,208.33136094674555,13.5,3.0,11.375,4.0
18,0,9,27,39,0,0,0,0,0,9,27,0,0,9.923076923076923,168.07100591715977,18.0,0.0,11.625,0.0
9,0,0,9,63,0,0,18,0,0,9,9,0,0,9.0,274.1538461538462,9.0,6.0,10.125,0.0
9,0,9,0,63,4,0,9,0,0,9,0,0,0,7.923076923076923,268.68639053254446,4.5,3.0,10.625,0.0
45,0,9,0,46,0,0,0,30,0,0,0,0,25,10.0,294.0,0.0,10.0,12.5,25.0
78,0,9,4,39,0,0,0,21,0,18,30,18,51,16.692307692307693,466.8284023668638,24.0,7.0,18.5,51.0
51,0,13,0,39,18,0,0,0,9,18,9,9,25,12.76923076923077,235.56213017751477,13.5,3.0,16.25,25.0
9,0,18,0,75,27,0,1683,9,651,153,195,9,0,217.6153846153846,208385.46745562126,174.0,781.0,17.25,0.0
18,0,27,0,84,27,0,2040,18,312,174,174,0,34,221.07692307692307,284098.68639053253,174.0,790.0,19.5,34.0
18,0,0,0,84,31,0,2130,0,705,48,27,387,69,263.84615384615387,330005.8224852072,37.5,945.0,65.0,69.0
19,0,63,0,82,63,0,1341,0,579,39,303,528,133,232.07692307692307,140037.1479289941,171.0,640.0,94.375,133.0
51,0,63,13,240,243,0,4683,0,246,57,273,402,198,482.38461538461536,1486826.2366863908,165.0,1643.0,126.5,198.0
0,9,31,27,252,330,0,4017,0,1329,27,0,561,190,506.38461538461536,1158355.7751479289,13.5,1782.0,151.25,190.0
18,9,0,75,294,249,0,252,9,123,18,30,468,183,118.84615384615384,20754.745562130174,24.0,128.0,139.125,183.0
36,9,18,75,366,249,0,18,0,60,75,42,603,169,119.3076923076923,30242.982248520708,58.5,26.0,169.5,169.0
36,9,9,27,366,337,0,9,0,135,96,69,510,156,123.3076923076923,26494.828402366868,82.5,48.0,161.75,156.0
111,18,36,27,292,369,0,27,0,63,30,84,294,78,103.92307692307692,14983.455621301777,57.0,30.0,143.375,78.0
165,63,36,31,171,273,0,27,9,216,18,48,246,0,100.23076923076923,9017.715976331363,33.0,84.0,123.125,0.0
27,0,49,81,357,216,0,51,18,192,9,30,93,19,86.38461538461539,10477.31360946746,19.5,87.0,102.875,19.0
27,0,18,90,279,90,0,21,39,48,27,48,48,39,56.53846153846154,4857.01775147929,37.5,36.0,69.0,39.0
27,0,9,63,138,90,0,0,51,18,18,39,90,28,41.76923076923077,1700.9467455621304,28.5,23.0,52.125,28.0
27,78,18,54,138,109,0,9,21,138,0,96,27,18,55.0,2397.2307692307695,48.0,56.0,56.375,18.0
39,0,93,54,253,54,0,48,21,129,18,63,30,13,61.69230769230769,4239.443786982249,40.5,66.0,65.375,13.0
30,9,93,58,324,111,0,21,9,39,27,18,30,9,59.15384615384615,6830.591715976331,22.5,23.0,81.875,9.0
39,9,46,36,150,111,0,0,30,48,45,42,30,13,45.07692307692308,1639.4556213017754,43.5,26.0,52.625,13.0
9,9,18,27,195,18,0,21,0,27,36,18,66,18,34.15384615384615,2426.591715976331,27.0,16.0,42.75,18.0
30,4,36,18,117,18,0,21,9,0,0,0,126,9,29.153846153846153,1684.437869822485,0.0,10.0,43.625,9.0
30,21,9,18,117,18,0,30,9,0,9,0,87,0,26.76923076923077,1159.5621301775147,4.5,13.0,37.5,0.0
39,21,9,18,148,9,0,18,0,0,27,9,9,10,23.615384615384617,1409.0059171597636,18.0,6.0,31.625,10.0
30,48,9,36,102,36,0,18,0,9,48,21,33,21,30.0,678.4615384615385,34.5,9.0,36.75,21.0
81,60,4,9,81,36,0,42,0,39,18,90,21,19,37.0,959.0769230769231,54.0,27.0,36.5,19.0
60,60,0,36,138,18,0,18,9,60,36,60,105,18,46.15384615384615,1545.976331360947,48.0,29.0,52.125,18.0
0,34,18,18,93,18,0,51,18,18,18,42,54,13,29.384615384615383,600.3905325443787,30.0,29.0,29.375,13.0
0,9,18,0,93,18,0,42,0,78,9,51,0,9,24.46153846153846,933.0177514792899,30.0,40.0,17.25,9.0
4,0,9,0,85,9,0,9,0,69,0,18,0,13,15.615384615384615,723.0059171597634,9.0,26.0,13.375,13.0
18,0,9,9,78,18,0,30,9,0,0,18,0,18,14.538461538461538,419.3254437869823,9.0,13.0,16.5,18.0
