S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
21,120,36,9,0,18,0,9,18,0,18,0,87,0,25.846153846153847,1242.7455621301776,9.0,9.0,36.375,0.0
21,102,0,9,0,18,0,0,9,0,138,0,9,0,23.53846153846154,1788.7100591715975,69.0,3.0,19.875,0.0
15,0,0,9,9,9,0,0,0,18,78,42,0,0,13.846153846153847,472.8994082840239,60.0,6.0,5.25,0.0
0,0,0,9,9,9,0,0,9,9,75,42,0,0,12.461538461538462,444.24852071005887,58.5,6.0,3.375,0.0
0,0,0,4,4,0,0,0,0,0,18,9,9,0,3.3846153846153846,28.390532544378686,13.5,0.0,2.125,0.0
0,22,0,9,0,36,0,21,0,0,30,27,9,0,11.846153846153847,168.28402366863907,28.5,7.0,9.5,0.0
0,9,0,9,0,36,0,0,0,0,30,18,0,0,7.846153846153846,144.74556213017752,24.0,0.0,6.75,0.0
0,0,0,9,0,18,0,0,0,0,18,153,9,4,15.923076923076923,1609.4556213017747,85.5,0.0,4.5,4.0
4,0,0,9,0,9,0,0,0,0,27,4608,99,9,365.84615384615387,1500339.0532544374,2317.5,0.0,15.125,9.0
0,9,0,9,0,18,0,0,0,0,4260,1530,45,4,451.61538461538464,1372275.1597633136,2895.0,0.0,10.125,4.0
9,9,0,4,34,0,0,0,9,102,2145,9675,0,0,922.0769230769231,6705040.994082838,5910.0,37.0,7.0,0.0
9,9,0,9,57,0,0,78,1329,453,47799,9501,0,0,4557.2307692307695,162077372.94674563,28650.0,620.0,10.5,0.0
0,0,0,114,66,0,0,138,3294,144,2036,7647,0,0,1033.7692307692307,4587434.485207101,4841.5,1192.0,22.5,0.0
0,9,0,114,72,19,0,117,1110,42,32433,5631,0,0,3042.076923076923,74197600.68639055,19032.0,423.0,26.75,0.0
4,9,0,111,72,48,0,123,1722,51,2745,8409,9,0,1023.3076923076923,5202788.0591715975,5577.0,632.0,31.625,0.0
39,9,0,108,72,0,0,33,1458,9,879,3126,9,0,441.6923076923077,781060.3668639053,2002.5,500.0,29.625,0.0
267,9,9,94,54,0,0,0,1206,0,249,402,0,0,176.15384615384616,104450.13017751479,325.5,402.0,54.125,0.0
372,4,18,72,183,9,0,21,330,0,18,303,0,0,102.3076923076923,18683.289940828403,160.5,117.0,82.25,0.0
321,0,63,72,156,9,0,237,465,9,9,150,18,0,116.07692307692308,19756.224852071005,79.5,237.0,79.875,0.0
321,34,54,81,18,4,0,111,345,27,9,21,27,0,80.92307692307692,12477.60946745562,15.0,161.0,67.375,0.0
180,87,36,90,27,9,0,54,345,30,60,9,9,0,72.0,8414.307692307693,34.5,143.0,54.75,0.0
30,87,0,69,27,0,0,186,193,39,117,150,141,31,79.92307692307692,4642.6863905325445,133.5,139.33333333333334,44.25,31.0
30,58,0,48,22,0,0,129,0,18,18,192,105,63,47.69230769230769,3281.597633136094,105.0,49.0,32.875,63.0
60,30,9,0,18,18,0,273,33,21,9,138,81,31,53.07692307692308,5411.609467455622,73.5,109.0,27.0,31.0
9,40,27,93,9,18,0,69,51,72,18,27,72,0,38.84615384615385,817.6686390532543,22.5,64.0,33.5,0.0
9,30,27,9,21,18,0,183,18,90,9,27,72,0,39.46153846153846,2324.556213017752,18.0,97.0,23.25,0.0
40,9,111,0,21,0,0,108,51,48,159,9,0,0,42.76923076923077,2507.2544378698226,84.0,69.0,22.625,0.0
0,0,102,0,21,9,0,33,42,18,216,51,0,4,37.84615384615385,3441.5147928994083,133.5,31.0,16.5,4.0
0,9,102,18,15,9,0,9,9,30,39,51,0,9,22.384615384615383,752.6982248520711,45.0,16.0,19.125,9.0
9,0,55,9,78,0,0,0,9,0,48,9,0,4,16.692307692307693,624.2130177514792,28.5,3.0,18.875,4.0
0,0,9,18,18,0,0,18,39,27,9,9,0,0,11.307692307692308,138.67455621301775,9.0,28.0,5.625,0.0
0,0,9,45,9,4,0,18,30,18,18,9,0,4,12.307692307692308,168.2130177514793,13.5,22.0,8.375,4.0
4,0,18,36,0,9,0,9,27,0,0,9,0,9,8.615384615384615,126.39053254437869,4.5,12.0,8.375,9.0
0,0,9,36,0,0,0,9,18,9,9,9,0,4,7.615384615384615,97.77514792899407,9.0,12.0,5.625,4.0
0,0,9,18,0,0,0,0,18,9,60,9,9,0,10.153846153846153,248.59171597633141,34.5,9.0,4.5,0.0
9,9,9,27,21,0,0,0,18,9,0,30,9,0,10.846153846153847,97.66863905325444,15.0,9.0,10.5,0.0
