S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
30,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3076923076923075,63.90532544378703,0.0,0.0,3.75,0.0
0,0,0,0,9,0,0,9,21,9,0,9,33,0,6.923076923076923,94.68639053254438,4.5,13.0,5.25,0.0
0,4,0,0,0,9,0,9,21,9,0,9,0,0,4.6923076923076925,38.059171597633124,4.5,13.0,1.625,0.0
25,9,0,0,0,18,0,57,0,0,9,0,9,0,9.76923076923077,246.17751479289927,4.5,19.0,7.625,0.0
9,4,0,0,0,9,0,66,0,0,9,9,0,4,8.153846153846153,294.7455621301775,9.0,22.0,2.75,4.0
9,0,0,0,0,0,0,0,102,0,0,0,0,9,8.538461538461538,733.633136094675,0.0,34.0,1.125,9.0
0,0,36,0,9,0,0,0,111,0,0,0,9,4,12.692307692307692,898.8284023668638,0.0,37.0,6.75,4.0
0,0,0,0,9,0,0,0,0,0,78,9,9,0,8.076923076923077,421.45562130177524,43.5,0.0,2.25,0.0
0,0,0,9,0,0,0,0,0,0,2097,1644,0,0,288.46153846153845,462961.171597633,1870.5,0.0,1.125,0.0
15,21,0,9,0,0,0,0,0,0,29868,2892,0,0,2523.4615384615386,62898436.86390533,16380.0,0.0,5.625,0.0
0,21,0,9,0,0,0,0,0,0,59304,2790,0,0,4778.7692307692305,248297906.0236686,31047.0,0.0,3.75,0.0
0,10,0,4,0,0,0,0,39,0,25740,2895,0,0,2206.769230769231,46740189.715976305,14317.5,13.0,1.75,0.0
0,0,0,0,9,0,0,0,138,84,20865,1905,0,0,1769.3076923076924,30639044.982248522,11385.0,74.0,1.125,0.0
0,0,0,57,42,0,0,0,129,2604,5043,159,0,0,618.0,2099583.6923076925,2601.0,911.0,12.375,0.0
0,9,9,120,105,9,0,9,288,1101,1638,1794,0,0,390.9230769230769,402746.37869822496,1716.0,466.0,31.5,0.0
4,9,9,168,222,9,0,9,255,30,1596,2124,0,0,341.15384615384613,437642.1301775149,1860.0,98.0,52.625,0.0
9,9,4,168,222,0,0,18,198,0,258,1752,0,4,202.92307692307693,209074.68639053256,1005.0,72.0,51.5,4.0
18,6,36,169,130,0,0,18,540,0,84,1962,0,9,227.92307692307693,270784.9940828402,1023.0,186.0,44.875,9.0
78,3,0,90,132,0,0,99,570,0,63,1821,0,13,219.69230769230768,235298.98224852068,942.0,223.0,37.875,13.0
123,0,9,99,135,4,0,90,147,9,63,639,66,18,106.46153846153847,26334.24852071007,351.0,82.0,54.5,18.0
123,0,9,54,60,9,0,0,300,30,36,297,75,18,76.38461538461539,10152.852071005917,166.5,110.0,41.25,18.0
84,0,9,90,66,48,0,81,246,168,36,114,54,18,76.61538461538461,4469.005917159763,75.0,165.0,43.875,18.0
48,0,27,90,66,48,0,36,69,99,27,27,21,24,42.92307692307692,892.224852071006,27.0,68.0,37.5,24.0
60,0,18,67,69,0,0,18,30,72,117,18,0,30,36.07692307692308,1282.6863905325445,67.5,40.0,26.75,30.0
48,0,9,129,48,0,0,9,30,48,117,18,9,19,35.76923076923077,1698.1775147928995,67.5,29.0,30.375,19.0
93,0,9,93,18,0,0,0,28,18,72,39,9,9,29.153846153846153,1119.0532544378698,55.5,15.333333333333334,27.75,9.0
93,0,18,9,27,0,0,9,18,93,48,156,0,9,36.23076923076923,2185.5621301775154,102.0,40.0,18.375,9.0
55,0,18,9,36,0,0,9,9,150,39,147,0,9,36.30769230769231,2567.7514792899406,93.0,56.0,14.75,9.0
9,0,9,9,36,0,0,0,39,9,27,18,0,4,12.0,178.6153846153846,22.5,16.0,7.875,4.0
9,0,0,4,52,57,0,0,39,9,54,9,0,0,17.923076923076923,497.91715976331375,31.5,16.0,15.25,0.0
9,0,0,0,87,57,0,0,18,69,36,27,0,4,23.307692307692307,842.0591715976333,31.5,29.0,19.125,4.0
30,9,0,0,18,28,0,18,18,69,9,30,0,9,17.615384615384617,341.9289940828403,19.5,35.0,10.625,9.0
30,9,0,9,9,0,0,18,102,0,9,21,0,4,15.923076923076923,699.7633136094676,15.0,40.0,7.125,4.0
45,18,0,9,9,0,0,0,123,90,0,0,66,0,27.692307692307693,1548.2130177514794,0.0,71.0,18.375,0.0
60,18,4,9,9,0,0,0,30,0,0,33,0,0,12.538461538461538,311.3254437869822,16.5,10.0,12.5,0.0
60,147,9,13,4,9,0,78,0,0,0,51,0,0,28.53846153846154,1819.4792899408283,25.5,26.0,30.25,0.0
