S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.6923076923076923,5.751479289940836,4.5,0.0,0.0,0.0
0,0,4,0,0,0,0,0,0,0,0,9,0,4,1.0,6.461538461538462,4.5,0.0,0.5,4.0
9,0,0,0,0,0,0,0,0,0,0,0,0,9,0.6923076923076923,5.751479289940834,0.0,0.0,1.125,9.0
102,0,0,0,0,0,0,0,0,0,0,0,0,4,7.846153846153846,738.7455621301779,0.0,0.0,12.75,4.0
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.6923076923076923,5.751479289940836,4.5,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.6923076923076923,5.751479289940836,4.5,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.6923076923076923,5.751479289940836,4.5,0.0,0.0,0.0
0,9,0,0,0,0,0,0,0,0,0,6942,0,0,534.6923076923077,3421138.3668639055,3471.0,0.0,1.125,0.0
0,18,0,0,0,0,0,0,0,0,99,14076,0,0,1091.7692307692307,14049878.485207094,7087.5,0.0,2.25,0.0
0,9,0,0,0,0,0,0,0,0,10851,1410,0,0,943.8461538461538,8319337.668639057,6130.5,0.0,1.125,0.0
0,9,0,0,0,0,0,0,39,0,11865,21963,0,0,2605.846153846154,41144427.05325445,16914.0,13.0,1.125,0.0
0,4,0,9,9,0,0,0,333,3159,31428,2877,0,0,2909.153846153846,68928105.51479287,17152.5,1164.0,2.75,0.0
0,0,0,75,30,9,0,0,702,16851,19080,1536,0,0,2944.846153846154,41394135.51479291,10308.0,5851.0,14.25,0.0
0,0,0,75,30,27,0,9,444,3426,53970,4806,0,0,4829.7692307692305,203427212.4852072,29388.0,1293.0,16.5,0.0
0,0,0,192,181,54,0,42,210,1602,19251,9543,9,0,2391.076923076923,30002346.532544374,14397.0,618.0,54.5,0.0
69,0,0,423,258,54,0,942,39,240,6225,1251,0,0,730.8461538461538,2659347.053254438,3738.0,407.0,100.5,0.0
78,0,0,249,42,49,0,111,51,387,2916,468,78,0,340.6923076923077,573552.2130177517,1692.0,183.0,62.0,0.0
78,18,0,216,0,72,0,90,117,1788,1008,522,66,0,305.7692307692308,258034.79289940835,765.0,665.0,56.25,0.0
58,27,0,210,18,120,0,96,57,381,1182,330,54,0,194.84615384615384,95072.13017751479,756.0,178.0,60.875,0.0
60,0,0,210,18,159,0,51,69,360,888,135,42,0,153.23076923076923,54889.56213017751,511.5,160.0,61.125,0.0
9,0,0,141,18,84,0,60,90,267,348,36,18,0,82.38461538461539,11140.082840236688,192.0,139.0,33.75,0.0
9,21,0,120,21,84,0,81,123,51,399,165,72,9,88.15384615384616,10561.207100591715,282.0,85.0,40.875,9.0
18,21,0,63,75,46,0,51,126,18,261,186,90,18,73.46153846153847,5533.633136094676,223.5,65.0,39.125,18.0
18,43,0,54,120,27,0,54,18,27,411,159,48,9,75.3076923076923,11305.136094674559,285.0,33.0,38.75,9.0
30,0,0,36,87,18,0,27,27,36,165,150,120,0,53.53846153846154,3054.248520710059,157.5,30.0,36.375,0.0
0,9,18,36,87,0,0,48,27,9,336,9,168,0,57.46153846153846,8512.402366863906,172.5,28.0,39.75,0.0
0,18,18,27,60,18,0,39,9,21,663,45,69,0,75.92307692307692,29135.609467455623,354.0,23.0,26.25,0.0
21,9,9,45,33,18,0,78,0,96,216,57,60,0,49.38461538461539,3164.6982248520712,136.5,58.0,24.375,0.0
30,9,0,9,0,18,0,78,0,54,174,39,18,0,33.0,2180.769230769231,106.5,44.0,10.5,0.0
30,4,0,9,33,9,0,30,18,9,150,27,0,10,24.53846153846154,1451.7869822485202,88.5,19.0,10.625,10.0
15,9,0,18,0,0,0,30,9,30,168,42,9,21,25.384615384615383,1861.7751479289943,105.0,23.0,6.375,21.0
0,9,0,18,0,0,0,18,27,18,78,9,9,10,14.307692307692308,412.82840236686405,43.5,21.0,4.5,10.0
0,0,9,18,16,9,0,9,27,36,48,141,9,0,24.76923076923077,1318.3313609467455,94.5,24.0,7.625,0.0
0,0,54,18,33,9,0,9,9,9,60,132,0,0,25.615384615384617,1319.0059171597636,96.0,9.0,14.25,0.0
0,0,45,0,9,4,0,30,30,0,75,9,9,0,16.23076923076923,483.40828402366867,42.0,20.0,8.375,0.0
0,0,0,18,9,0,0,9,42,0,48,9,9,0,11.076923076923077,240.07100591715962,28.5,17.0,4.5,0.0
