S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
9,21,0,0,69,0,0,9,9,0,18,9,0,9,10.928571428571429,304.2091836734694,13.5,6.0,12.375,9.0
9,9,9,0,27,0,0,0,18,0,9,30,0,4,8.214285714285714,96.31122448979588,19.5,6.0,6.75,4.0
0,9,9,0,27,18,0,9,0,0,9,21,0,0,7.285714285714286,76.77551020408163,15.0,3.0,7.875,0.0
51,15,18,9,9,18,0,18,51,0,18,0,0,10,15.5,258.6785714285714,9.0,23.0,15.0,10.0
51,30,9,0,9,28,0,9,42,0,18,0,0,21,15.5,263.82142857142856,9.0,17.0,15.875,21.0
36,9,0,0,13,39,0,9,0,27,0,0,21,19,12.357142857142858,181.51530612244898,0.0,12.0,14.75,19.0
42,0,0,0,9,0,0,123,0,84,381,642,30,18,94.92857142857143,32601.35204081632,511.5,69.0,10.125,18.0
18,0,4,0,51,0,0,2352,9,2175,1272,69,9,18,426.92857142857144,666924.9234693878,670.5,1512.0,10.25,18.0
18,0,0,0,30,75,0,6450,18,681,1440,699,21,18,675.0,2732689.2857142854,1069.5,2383.0,18.0,18.0
30,0,0,18,30,75,0,645,0,561,900,6702,39,66,647.5714285714286,2900020.959183674,3801.0,402.0,24.0,66.0
30,0,0,84,30,73,0,4053,0,525,582,1665,123,114,519.9285714285714,1147938.0663265304,1123.5,1526.0,42.5,114.0
15,0,18,84,87,327,0,4095,0,1956,624,915,447,151,622.7857142857143,1195443.3112244897,769.5,2017.0,122.25,151.0
21,0,18,55,249,513,0,2619,0,717,549,576,576,189,434.42857142857144,432906.38775510184,562.5,1112.0,179.0,189.0
39,0,40,72,288,312,0,138,0,273,144,228,597,129,161.42857142857142,25936.24489795918,186.0,137.0,168.5,129.0
39,0,18,177,198,213,0,66,45,153,180,63,564,69,127.5,19941.10714285714,121.5,88.0,151.125,69.0
21,0,18,213,216,213,0,27,21,87,168,60,744,148,138.28571428571428,34745.77551020408,114.0,45.0,178.125,148.0
21,9,36,135,216,274,0,18,0,51,123,30,654,228,128.21428571428572,29306.025510204083,76.5,23.0,168.125,228.0
21,9,18,135,181,306,0,21,0,153,45,9,459,136,106.64285714285714,17241.658163265307,27.0,58.0,141.125,136.0
30,0,18,123,165,216,0,21,21,120,54,60,384,45,89.78571428571429,10618.025510204081,57.0,54.0,117.0,45.0
9,0,18,75,147,255,0,0,30,75,93,114,213,31,75.71428571428571,6207.632653061223,103.5,35.0,89.625,31.0
18,0,36,36,117,171,0,0,18,180,120,63,195,18,69.42857142857143,4843.102040816327,91.5,66.0,71.625,18.0
18,4,45,45,81,171,0,0,9,90,99,84,75,37,54.142857142857146,2227.4081632653056,91.5,33.0,54.875,37.0
18,42,9,36,81,150,0,9,0,0,90,30,123,57,46.07142857142857,2162.066326530612,60.0,3.0,57.375,57.0
91,0,18,36,81,72,0,9,21,0,90,30,165,28,45.785714285714285,2130.5969387755104,60.0,10.0,57.875,28.0
123,0,18,58,69,54,0,9,39,0,48,0,51,0,33.5,1234.9642857142856,24.0,16.0,46.625,0.0
27,18,13,36,39,36,0,0,9,0,99,0,30,4,22.214285714285715,658.8826530612246,49.5,3.0,24.875,4.0
30,18,0,9,60,54,0,0,57,0,18,0,30,9,20.357142857142858,469.51530612244886,9.0,19.0,25.125,9.0
81,13,27,27,36,54,0,0,75,9,9,0,9,9,24.928571428571427,689.2091836734693,4.5,28.0,30.875,9.0
81,0,27,27,36,45,0,0,9,9,0,9,252,9,36.0,4073.142857142857,4.5,6.0,58.5,9.0
45,18,18,27,52,84,0,0,9,9,60,9,9,21,25.785714285714285,587.0255102040816,34.5,6.0,31.625,21.0
0,18,18,13,51,27,0,9,9,9,78,9,0,33,19.571428571428573,448.673469387755,43.5,9.0,15.875,33.0
51,33,22,0,30,63,0,18,0,27,18,9,0,16,20.5,348.10714285714283,13.5,15.0,24.875,16.0
111,33,9,9,30,72,0,9,0,18,0,0,9,0,21.428571428571427,979.5306122448977,0.0,9.0,34.125,0.0
93,21,0,9,39,72,0,9,18,21,9,30,18,13,25.142857142857142,667.5510204081631,19.5,16.0,31.5,13.0
93,9,0,9,39,40,0,9,9,30,9,51,0,27,23.214285714285715,632.8826530612243,30.0,16.0,23.75,27.0
46,21,0,9,63,0,0,0,0,18,9,18,21,18,15.928571428571429,324.9234693877551,13.5,6.0,20.0,18.0
