S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0,0,0,0,9,0,0,9,21,9,0,9,33,0,6.428571428571429,91.10204081632654,4.5,13.0,5.25,0.0
0,4,0,0,0,9,0,9,21,9,0,9,0,0,4.357142857142857,36.80102040816326,4.5,13.0,1.625,0.0
25,9,0,0,0,18,0,57,0,0,9,0,9,0,9.071428571428571,234.9234693877551,4.5,19.0,7.625,0.0
9,4,0,0,0,9,0,66,0,0,9,9,0,4,7.857142857142857,274.8367346938776,9.0,22.0,2.75,4.0
9,0,0,0,0,0,0,0,102,0,0,0,0,9,8.571428571428571,681.2448979591836,0.0,34.0,1.125,9.0
0,0,36,0,9,0,0,0,111,0,0,0,9,4,12.071428571428571,839.6377551020408,0.0,37.0,6.75,4.0
0,0,0,0,9,0,0,0,0,0,78,9,9,0,7.5,395.6785714285714,43.5,0.0,2.25,0.0
0,0,0,9,0,0,0,0,0,0,2097,1644,0,0,267.85714285714283,435411.55102040817,1870.5,0.0,1.125,0.0
15,21,0,9,0,0,0,0,0,0,29868,2892,0,0,2343.214285714286,58828049.31122448,16380.0,0.0,5.625,0.0
0,21,0,9,0,0,0,0,0,0,59304,2790,0,0,4437.428571428572,232077016.1020408,31047.0,0.0,3.75,0.0
0,10,0,4,0,0,0,0,39,0,25740,2895,0,0,2049.1428571428573,43724603.69387755,14317.5,13.0,1.75,0.0
0,0,0,0,9,0,0,0,138,84,20865,1905,0,0,1642.9285714285713,28658173.63775509,11385.0,74.0,1.125,0.0
0,0,0,57,42,0,0,0,129,2604,5043,159,0,0,573.8571428571429,1974945.1224489794,2601.0,911.0,12.375,0.0
0,9,9,120,105,9,0,9,288,1101,1638,1794,0,0,363.0,384114.8571428571,1716.0,466.0,31.5,0.0
4,9,9,168,222,9,0,9,255,30,1596,2124,0,0,316.7857142857143,414101.4540816327,1860.0,98.0,52.625,0.0
9,9,4,168,222,0,0,18,198,0,258,1752,0,4,188.71428571428572,196765.34693877547,1005.0,72.0,51.5,4.0
18,6,36,169,130,0,0,18,540,0,84,1962,0,9,212.28571428571428,254622.06122448982,1023.0,186.0,44.875,9.0
78,3,0,90,132,0,0,99,570,0,63,1821,0,13,204.92857142857142,221325.4948979592,942.0,223.0,37.875,13.0
123,0,9,99,135,4,0,90,147,9,63,639,66,18,100.14285714285714,24972.265306122456,351.0,82.0,54.5,18.0
123,0,9,54,60,9,0,0,300,30,36,297,75,18,72.21428571428571,9653.739795918365,166.5,110.0,41.25,18.0
84,0,9,90,66,48,0,81,246,168,36,114,54,18,72.42857142857143,4377.673469387754,75.0,165.0,43.875,18.0
48,0,27,90,66,48,0,36,69,99,27,27,21,24,41.57142857142857,852.2448979591834,27.0,68.0,37.5,24.0
60,0,18,67,69,0,0,18,30,72,117,18,0,30,35.642857142857146,1193.515306122449,67.5,40.0,26.75,30.0
48,0,9,129,48,0,0,9,30,48,117,18,9,19,34.57142857142857,1595.5306122448983,67.5,29.0,30.375,19.0
93,0,9,93,18,0,0,0,28,18,72,39,9,9,27.714285714285715,1066.061224489796,55.5,15.333333333333334,27.75,9.0
93,0,18,9,27,0,0,9,18,93,48,156,0,9,34.285714285714285,2078.6326530612246,102.0,40.0,18.375,9.0
55,0,18,9,36,0,0,9,9,150,39,147,0,9,34.357142857142854,2433.801020408163,93.0,56.0,14.75,9.0
9,0,9,9,36,0,0,0,39,9,27,18,0,4,11.428571428571429,170.10204081632654,22.5,16.0,7.875,4.0
9,0,0,4,52,57,0,0,39,9,54,9,0,0,16.642857142857142,483.65816326530614,31.5,16.0,15.25,0.0
9,0,0,0,87,57,0,0,18,69,36,27,0,4,21.928571428571427,806.6377551020408,31.5,29.0,19.125,4.0
30,9,0,0,18,28,0,18,18,69,9,30,0,9,17.0,322.4285714285714,19.5,35.0,10.625,9.0
30,9,0,9,9,0,0,18,102,0,9,21,0,4,15.071428571428571,659.2091836734694,15.0,40.0,7.125,4.0
45,18,0,9,9,0,0,0,123,90,0,0,66,0,25.714285714285715,1488.4897959183672,0.0,71.0,18.375,0.0
60,18,4,9,9,0,0,0,30,0,0,33,0,0,11.642857142857142,299.515306122449,16.5,10.0,12.5,0.0
60,147,9,13,4,9,0,78,0,0,0,51,0,0,26.5,1743.5357142857142,25.5,26.0,30.25,0.0
0,138,9,9,9,9,0,78,0,0,0,27,33,0,22.285714285714285,1451.2040816326532,13.5,26.0,25.875,0.0
