S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
39,0,4,9,39,0,0,0,0,9,0,27,0,4,9.357142857142858,195.65816326530617,13.5,3.0,11.375,4.0
18,0,9,27,39,0,0,0,0,0,9,27,0,0,9.214285714285714,162.5969387755102,18.0,0.0,11.625,0.0
9,0,0,9,63,0,0,18,0,0,9,9,0,0,8.357142857142858,259.9438775510205,9.0,6.0,10.125,0.0
9,0,9,0,63,4,0,9,0,0,9,0,0,0,7.357142857142857,253.65816326530614,4.5,3.0,10.625,0.0
45,0,9,0,46,0,0,0,30,0,0,0,0,25,11.071428571428571,287.92346938775506,0.0,10.0,12.5,25.0
78,0,9,4,39,0,0,0,21,0,18,30,18,51,19.142857142857142,511.55102040816325,24.0,7.0,18.5,51.0
51,0,13,0,39,18,0,0,0,9,18,9,9,25,13.642857142857142,228.65816326530614,13.5,3.0,16.25,25.0
9,0,18,0,75,27,0,1683,9,651,153,195,9,0,202.07142857142858,196641.78061224488,174.0,781.0,17.25,0.0
18,0,27,0,84,27,0,2040,18,312,174,174,0,34,207.71428571428572,266127.2040816326,174.0,790.0,19.5,34.0
18,0,0,0,84,31,0,2130,0,705,48,27,387,69,249.92857142857142,308952.06632653065,37.5,945.0,65.0,69.0
19,0,63,0,82,63,0,1341,0,579,39,303,528,133,225.0,130685.57142857142,171.0,640.0,94.375,133.0
51,0,63,13,240,243,0,4683,0,246,57,273,402,198,462.07142857142856,1385988.494897959,165.0,1643.0,126.5,198.0
0,9,31,27,252,330,0,4017,0,1329,27,0,561,190,483.7857142857143,1082255.3112244897,13.5,1782.0,151.25,190.0
18,9,0,75,294,249,0,252,9,123,18,30,468,183,123.42857142857143,19545.24489795918,24.0,128.0,139.125,183.0
36,9,18,75,366,249,0,18,0,60,75,42,603,169,122.85714285714286,28246.55102040816,58.5,26.0,169.5,169.0
36,9,9,27,366,337,0,9,0,135,96,69,510,156,125.64285714285714,24673.229591836734,82.5,48.0,161.75,156.0
111,18,36,27,292,369,0,27,0,63,30,84,294,78,102.07142857142857,13957.780612244898,57.0,30.0,143.375,78.0
165,63,36,31,171,273,0,27,9,216,18,48,246,0,93.07142857142857,9039.923469387757,33.0,84.0,123.125,0.0
27,0,49,81,357,216,0,51,18,192,9,30,93,19,81.57142857142857,10030.102040816326,19.5,87.0,102.875,19.0
27,0,18,90,279,90,0,21,39,48,27,48,48,39,55.285714285714285,4530.489795918368,37.5,36.0,69.0,39.0
27,0,9,63,138,90,0,0,51,18,18,39,90,28,40.785714285714285,1592.0255102040815,28.5,23.0,52.125,28.0
27,78,18,54,138,109,0,9,21,138,0,96,27,18,52.357142857142854,2316.8010204081634,48.0,56.0,56.375,18.0
39,0,93,54,253,54,0,48,21,129,18,63,30,13,58.214285714285715,4093.882653061225,40.5,66.0,65.375,13.0
30,9,93,58,324,111,0,21,9,39,27,18,30,9,55.57142857142857,6509.530612244898,22.5,23.0,81.875,9.0
39,9,46,36,150,111,0,0,30,48,45,42,30,13,42.785714285714285,1590.59693877551,43.5,26.0,52.625,13.0
9,9,18,27,195,18,0,21,0,27,36,18,66,18,33.0,2270.5714285714284,27.0,16.0,42.75,18.0
30,4,36,18,117,18,0,21,9,0,0,0,126,9,27.714285714285715,1591.0612244897954,0.0,10.0,43.625,9.0
30,21,9,18,117,18,0,30,9,0,9,0,87,0,24.857142857142858,1124.265306122449,4.5,13.0,37.5,0.0
39,21,9,18,148,9,0,18,0,0,27,9,9,10,22.642857142857142,1320.658163265306,18.0,6.0,31.625,10.0
30,48,9,36,102,36,0,18,0,9,48,21,33,21,29.357142857142858,635.3724489795917,34.5,9.0,36.75,21.0
81,60,4,9,81,36,0,42,0,39,18,90,21,19,35.714285714285715,912.0612244897959,54.0,27.0,36.5,19.0
60,60,0,36,138,18,0,18,9,60,36,60,105,18,44.142857142857146,1488.1224489795916,48.0,29.0,52.125,18.0
0,34,18,18,93,18,0,51,18,18,18,42,54,13,28.214285714285715,575.311224489796,30.0,29.0,29.375,13.0
0,9,18,0,93,18,0,42,0,78,9,51,0,9,23.357142857142858,882.2295918367347,30.0,40.0,17.25,9.0
4,0,9,0,85,9,0,9,0,69,0,18,0,13,15.428571428571429,671.8163265306122,9.0,26.0,13.375,13.0
18,0,9,9,78,18,0,30,9,0,0,18,0,18,14.785714285714286,390.16836734693885,9.0,13.0,16.5,18.0
