S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0,0,4,0,0,0,0,0,0,0,0,9,0,4,1.2142857142857142,6.596938775510203,4.5,0.0,0.5,4.0
9,0,0,0,0,0,0,0,0,0,0,0,0,9,1.2857142857142858,9.918367346938771,0.0,0.0,1.125,9.0
102,0,0,0,0,0,0,0,0,0,0,0,0,4,7.571428571428571,686.9591836734693,0.0,0.0,12.75,4.0
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.6428571428571429,5.372448979591838,4.5,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.6428571428571429,5.372448979591838,4.5,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.6428571428571429,5.372448979591838,4.5,0.0,0.0,0.0
0,9,0,0,0,0,0,0,0,0,0,6942,0,0,496.5,3195733.8214285714,3471.0,0.0,1.125,0.0
0,18,0,0,0,0,0,0,0,0,99,14076,0,0,1013.7857142857143,13125374.311224492,7087.5,0.0,2.25,0.0
0,9,0,0,0,0,0,0,0,0,10851,1410,0,0,876.4285714285714,7784185.959183673,6130.5,0.0,1.125,0.0
0,9,0,0,0,0,0,0,39,0,11865,21963,0,0,2419.714285714286,38655925.34693877,16914.0,13.0,1.125,0.0
0,4,0,9,9,0,0,0,333,3159,31428,2877,0,0,2701.3571428571427,64566002.51530613,17152.5,1164.0,2.75,0.0
0,0,0,75,30,9,0,0,702,16851,19080,1536,0,0,2734.5,39012603.10714286,10308.0,5851.0,14.25,0.0
0,0,0,75,30,27,0,9,444,3426,53970,4806,0,0,4484.785714285715,190443874.45408165,29388.0,1293.0,16.5,0.0
0,0,0,192,181,54,0,42,210,1602,19251,9543,9,0,2220.285714285714,28238527.06122449,14397.0,618.0,54.5,0.0
69,0,0,423,258,54,0,942,39,240,6225,1251,0,0,678.6428571428571,2504821.086734694,3738.0,407.0,100.5,0.0
78,0,0,249,42,49,0,111,51,387,2916,468,78,0,316.35714285714283,540282.8010204082,1692.0,183.0,62.0,0.0
78,18,0,216,0,72,0,90,117,1788,1008,522,66,0,283.92857142857144,245804.92346938775,765.0,665.0,56.25,0.0
58,27,0,210,18,120,0,96,57,381,1182,330,54,0,180.92857142857142,90799.35204081633,756.0,178.0,60.875,0.0
60,0,0,210,18,159,0,51,69,360,888,135,42,0,142.28571428571428,52526.20408163266,511.5,160.0,61.125,0.0
9,0,0,141,18,84,0,60,90,267,348,36,18,0,76.5,10794.535714285714,192.0,139.0,33.75,0.0
9,21,0,120,21,84,0,81,123,51,399,165,72,9,82.5,10222.392857142857,282.0,85.0,40.875,9.0
18,21,0,63,75,46,0,51,126,18,261,186,90,18,69.5,5342.392857142857,223.5,65.0,39.125,18.0
18,43,0,54,120,27,0,54,18,27,411,159,48,9,70.57142857142857,10789.244897959185,285.0,33.0,38.75,9.0
30,0,0,36,87,18,0,27,27,36,165,150,120,0,49.714285714285715,3026.204081632653,157.5,30.0,36.375,0.0
0,9,18,36,87,0,0,48,27,9,336,9,168,0,53.357142857142854,8123.37244897959,172.5,28.0,39.75,0.0
0,18,18,27,60,18,0,39,9,21,663,45,69,0,70.5,27436.821428571428,354.0,23.0,26.25,0.0
21,9,9,45,33,18,0,78,0,96,216,57,60,0,45.857142857142854,3100.408163265305,136.5,58.0,24.375,0.0
30,9,0,9,0,18,0,78,0,54,174,39,18,0,30.642857142857142,2097.2295918367345,106.5,44.0,10.5,0.0
30,4,0,9,33,9,0,30,18,9,150,27,0,10,23.5,1362.107142857143,88.5,19.0,10.625,10.0
15,9,0,18,0,0,0,30,9,30,168,42,9,21,25.071428571428573,1730.0663265306125,105.0,23.0,6.375,21.0
0,9,0,18,0,0,0,18,27,18,78,9,9,10,14.0,384.57142857142856,43.5,21.0,4.5,10.0
0,0,9,18,16,9,0,9,27,36,48,141,9,0,23.0,1264.857142857143,94.5,24.0,7.625,0.0
0,0,54,18,33,9,0,9,9,9,60,132,0,0,23.785714285714285,1268.3112244897957,96.0,9.0,14.25,0.0
0,0,45,0,9,4,0,30,30,0,75,9,9,0,15.071428571428571,466.3520408163265,42.0,20.0,8.375,0.0
0,0,0,18,9,0,0,9,42,0,48,9,9,0,10.285714285714286,231.0612244897959,28.5,17.0,4.5,0.0
0,0,9,18,45,0,0,9,0,0,48,19,0,0,10.571428571428571,257.9591836734694,33.5,3.0,9.0,0.0
