S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
9.333333333333334,4.333333333333333,24.0,3.0,34.333333333333336,37.0,0.0,3.0,0.0,10.0,17.0,3.0,14.0,17.0,12.230769230769232,307.19132149901384,13.166666666666668,14.133333333333335,0.0,0.0
9.3,4.8,23.7,3.3,35.1,35.6,0.0,4.7,0.3,9.0,17.3,4.1,13.2,17.5,12.338461538461539,306.6887573964497,13.275,14.340000000000002,0.0,0.0
9.266666666666667,5.266666666666667,23.4,3.6,35.86666666666667,34.2,0.0,6.4,0.6,8.0,17.6,5.2,12.4,18.0,12.446153846153846,306.18619329388565,13.383333333333335,14.546666666666667,0.0,0.0
9.233333333333334,5.7333333333333325,23.1,3.9,36.63333333333333,32.8,0.0,8.1,0.8999999999999999,7.0,17.9,6.300000000000001,11.6,18.5,12.553846153846154,305.68362919132153,13.491666666666667,14.753333333333334,0.0,0.0
9.200000000000001,6.199999999999999,22.8,4.2,37.4,31.4,0.0,9.8,1.2,6.0,18.2,7.4,10.8,19.0,12.661538461538461,305.1810650887574,13.600000000000001,14.96,0.0,0.0
9.166666666666668,6.666666666666666,22.5,4.5,38.16666666666667,30.0,0.0,11.5,1.5,5.0,18.5,8.5,10.0,19.5,12.76923076923077,304.6785009861933,13.708333333333334,15.166666666666668,0.0,0.0
9.133333333333333,7.133333333333333,22.2,4.8,38.93333333333334,28.6,0.0,13.2,1.7999999999999998,4.0,18.8,9.600000000000001,9.2,20.0,12.876923076923077,304.1759368836292,13.816666666666666,15.373333333333333,0.0,0.0
9.1,7.6,21.9,5.1,39.7,27.200000000000003,0.0,14.9,2.1,3.0,19.1,10.700000000000001,8.399999999999999,20.5,12.984615384615385,303.6733727810651,13.925,15.58,0.0,0.0
9.066666666666666,8.066666666666666,21.6,5.4,40.46666666666667,25.8,0.0,16.6,2.4,2.0,19.4,11.8,7.6,21.0,13.092307692307692,303.170808678501,14.033333333333333,15.786666666666667,0.0,0.0
9.033333333333333,8.533333333333333,21.3,5.699999999999999,41.233333333333334,24.4,0.0,18.299999999999997,2.6999999999999997,1.0,19.7,12.9,6.8,21.5,13.2,302.6682445759369,14.141666666666667,15.993333333333332,0.0,0.0
9.0,9.0,21.0,6.0,42.0,23.0,0.0,20.0,3.0,0.0,20.0,14.0,6.0,22.0,13.307692307692307,302.1656804733728,14.25,16.2,0.0,0.0
9.0,8.4,19.933333333333334,5.7,41.333333333333336,22.233333333333334,0.0,18.9,3.3,0.6,18.3,13.8,9.7,21.033333333333335,13.169230769230769,312.901775147929,14.120833333333334,15.853333333333333,0.0,0.0
9.0,7.8,18.866666666666667,5.4,40.666666666666664,21.46666666666667,0.0,17.8,3.6,1.2,16.6,13.6,13.4,20.066666666666666,13.03076923076923,323.63786982248524,13.991666666666667,15.506666666666666,0.0,0.0
9.0,7.2,17.8,5.1,40.0,20.7,0.0,16.7,3.9,1.7999999999999998,14.9,13.4,17.1,19.1,12.892307692307693,334.37396449704147,13.8625,15.16,0.0,0.0
9.0,6.6,16.733333333333334,4.8,39.333333333333336,19.933333333333334,0.0,15.6,4.2,2.4,13.2,13.2,20.8,18.133333333333333,12.753846153846155,345.11005917159764,13.733333333333334,14.813333333333333,0.0,0.0
9.0,6.0,15.666666666666668,4.5,38.66666666666667,19.166666666666668,0.0,14.5,4.5,3.0,11.5,13.0,24.5,17.166666666666668,12.615384615384617,355.84615384615387,13.604166666666668,14.466666666666667,0.0,0.0
9.0,5.4,14.6,4.2,38.0,18.4,0.0,13.399999999999999,4.8,3.5999999999999996,9.8,12.8,28.200000000000003,16.200000000000003,12.476923076923077,366.5822485207101,13.475,14.120000000000001,0.0,0.0
9.0,4.8,13.533333333333333,3.9,37.333333333333336,17.633333333333333,0.0,12.299999999999999,5.1,4.2,8.1,12.6,31.900000000000002,15.233333333333334,12.338461538461539,377.3183431952663,13.345833333333333,13.773333333333333,0.0,0.0
9.0,4.2,12.466666666666667,3.6,36.66666666666667,16.866666666666667,0.0,11.2,5.4,4.8,6.4,12.4,35.6,14.266666666666667,12.200000000000001,388.05443786982255,13.216666666666667,13.426666666666668,0.0,0.0
9.0,3.6000000000000005,11.4,3.3000000000000003,36.0,16.1,0.0,10.1,5.699999999999999,5.3999999999999995,4.700000000000001,12.2,39.300000000000004,13.3,12.061538461538463,398.7905325443787,13.0875,13.08,0.0,0.0
9.0,3.0,10.333333333333334,3.0,35.333333333333336,15.333333333333334,0.0,9.0,6.0,6.0,3.0,12.0,43.0,12.333333333333334,11.923076923076925,409.52662721893495,12.958333333333334,12.733333333333334,0.0,0.0
9.433333333333334,4.6,9.9,3.1333333333333333,34.400000000000006,14.100000000000001,0.0,8.1,6.0,6.0,3.0,12.3,43.3,11.833333333333334,11.866666666666669,407.8579881656805,12.904166666666667,12.573333333333334,0.0,0.0
9.866666666666667,6.2,9.466666666666667,3.2666666666666666,33.46666666666667,12.866666666666667,0.0,7.2,6.0,6.0,3.0,12.6,43.6,11.333333333333334,11.810256410256413,406.1893491124261,12.85,12.413333333333334,0.0,0.0
10.3,7.800000000000001,9.033333333333333,3.4,32.53333333333333,11.633333333333333,0.0,6.3,6.0,6.0,3.0,12.9,43.9,10.833333333333334,11.753846153846155,404.5207100591716,12.795833333333334,12.253333333333334,0.0,0.0
10.733333333333334,9.4,8.6,3.533333333333333,31.6,10.4,0.0,5.4,6.0,6.0,3.0,13.2,44.2,10.333333333333334,11.697435897435899,402.8520710059172,12.741666666666667,12.093333333333334,0.0,0.0
11.166666666666668,11.0,8.166666666666668,3.6666666666666665,30.666666666666668,9.166666666666668,0.0,4.5,6.0,6.0,3.0,13.5,44.5,9.833333333333334,11.641025641025642,401.1834319526628,12.6875,11.933333333333334,0.0,0.0
11.600000000000001,12.600000000000001,7.733333333333333,3.8,29.733333333333334,7.933333333333334,0.0,3.5999999999999996,6.0,6.0,3.0,13.8,44.8,9.333333333333332,11.584615384615386,399.51479289940835,12.633333333333333,11.773333333333335,0.0,0.0
12.033333333333333,14.200000000000001,7.300000000000001,3.933333333333333,28.8,6.700000000000001,0.0,2.7,6.0,6.0,3.0,14.1,45.1,8.833333333333332,11.52820512820513,397.8461538461539,12.579166666666666,11.613333333333335,0.0,0.0
12.466666666666667,15.8,6.866666666666667,4.066666666666666,27.866666666666667,5.466666666666667,0.0,1.7999999999999998,6.0,6.0,3.0,14.4,45.4,8.333333333333332,11.471794871794872,396.17751479289944,12.525,11.453333333333335,0.0,0.0
12.9,17.4,6.433333333333334,4.199999999999999,26.933333333333334,4.2333333333333325,0.0,0.9000000000000004,6.0,6.0,3.0,14.7,45.7,7.833333333333333,11.415384615384616,394.508875739645,12.470833333333333,11.293333333333335,0.0,0.0
13.333333333333334,19.0,6.0,4.333333333333333,26.0,3.0,0.0,0.0,6.0,6.0,3.0,15.0,46.0,7.333333333333333,11.35897435897436,392.8402366863906,12.416666666666666,11.133333333333335,0.0,0.0
14.3,18.0,6.133333333333333,4.8,27.6,3.0,0.0,1.1,6.1,5.7,3.0,14.8,41.7,7.333333333333333,11.24871794871795,375.37159763313616,11.829166666666666,11.786666666666667,0.0,0.0
15.266666666666667,17.0,6.266666666666667,5.266666666666667,29.2,3.0,0.0,2.2,6.2,5.4,3.0,14.6,37.4,7.333333333333333,11.138461538461538,357.9029585798817,11.241666666666667,12.440000000000001,0.0,0.0
16.233333333333334,16.0,6.4,5.7333333333333325,30.8,3.0,0.0,3.3000000000000003,6.3,5.1,3.0,14.4,33.1,7.333333333333333,11.028205128205128,340.4343195266273,10.654166666666667,13.093333333333334,0.0,0.0
17.2,15.0,6.533333333333333,6.199999999999999,32.4,3.0,0.0,4.4,6.4,4.8,3.0,14.2,28.8,7.333333333333333,10.917948717948718,322.9656804733728,10.066666666666666,13.746666666666666,0.0,0.0
18.166666666666668,14.0,6.666666666666666,6.666666666666666,34.0,3.0,0.0,5.5,6.5,4.5,3.0,14.0,24.5,7.333333333333333,10.807692307692307,305.4970414201184,9.479166666666666,14.399999999999999,0.0,0.0
19.133333333333333,13.0,6.8,7.133333333333333,35.6,3.0,0.0,6.6000000000000005,6.6,4.2,3.0,13.8,20.200000000000003,7.333333333333333,10.697435897435897,288.02840236686393,8.891666666666666,15.053333333333333,0.0,0.0
20.1,12.0,6.933333333333334,7.6,37.2,3.0,0.0,7.700000000000001,6.7,3.9,3.0,13.6,15.900000000000002,7.333333333333333,10.587179487179487,270.5597633136095,8.304166666666667,15.706666666666665,0.0,0.0
21.066666666666666,11.0,7.066666666666666,8.066666666666666,38.8,3.0,0.0,8.8,6.8,3.6,3.0,13.4,11.600000000000001,7.333333333333333,10.476923076923077,253.09112426035506,7.716666666666667,16.36,0.0,0.0
22.03333333333333,10.0,7.199999999999999,8.533333333333333,40.4,3.0,0.0,9.9,6.9,3.3000000000000003,3.0,13.2,7.300000000000004,7.333333333333333,10.366666666666665,235.62248520710062,7.129166666666666,17.013333333333332,0.0,0.0
23.0,9.0,7.333333333333333,9.0,42.0,3.0,0.0,11.0,7.0,3.0,3.0,13.0,3.0,7.333333333333333,10.256410256410255,218.15384615384616,6.541666666666667,17.666666666666664,0.0,0.0
23.7,9.0,6.733333333333333,9.3,42.4,3.7333333333333334,0.0,11.7,7.6,3.0,3.6,13.6,3.0,7.033333333333333,10.566666666666666,220.60591715976332,6.833333333333334,17.946666666666665,0.0,0.0
24.4,9.0,6.133333333333333,9.6,42.8,4.466666666666667,0.0,12.4,8.2,3.0,4.2,14.2,3.0,6.733333333333333,10.876923076923076,223.05798816568048,7.125,18.226666666666663,0.0,0.0
25.1,9.0,5.533333333333333,9.9,43.2,5.2,0.0,13.1,8.8,3.0,4.8,14.8,3.0,6.433333333333334,11.187179487179487,225.51005917159765,7.416666666666667,18.506666666666664,0.0,0.0
25.8,9.0,4.933333333333334,10.2,43.6,5.933333333333334,0.0,13.8,9.4,3.0,5.4,15.4,3.0,6.133333333333333,11.497435897435897,227.9621301775148,7.708333333333334,18.786666666666665,0.0,0.0
26.5,9.0,4.333333333333333,10.5,44.0,6.666666666666667,0.0,14.5,10.0,3.0,6.0,16.0,3.0,5.833333333333333,11.807692307692307,230.41420118343197,8.0,19.066666666666663,0.0,0.0
27.2,9.0,3.7333333333333334,10.8,44.4,7.4,0.0,15.2,10.6,3.0,6.6,16.6,3.0,5.533333333333333,12.117948717948718,232.86627218934913,8.291666666666668,19.346666666666664,0.0,0.0
27.9,9.0,3.133333333333333,11.1,44.8,8.133333333333333,0.0,15.899999999999999,11.2,3.0,7.2,17.2,3.0,5.2333333333333325,12.428205128205128,235.3183431952663,8.583333333333334,19.626666666666665,0.0,0.0
28.6,9.0,2.533333333333333,11.4,45.2,8.866666666666667,0.0,16.6,11.8,3.0,7.8,17.8,3.0,4.933333333333334,12.73846153846154,237.77041420118346,8.875,19.906666666666666,0.0,0.0
29.3,9.0,1.9333333333333336,11.7,45.6,9.600000000000001,0.0,17.3,12.399999999999999,3.0,8.399999999999999,18.4,3.0,4.633333333333333,13.048717948717949,240.22248520710062,9.166666666666668,20.186666666666664,0.0,0.0
