S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
24.333333333333332,8.333333333333334,1.3333333333333333,3.0,60.0,12.0,0.0,6.0,0.0,3.0,0.0,19.0,10.0,6.0,11.307692307692308,424.07100591715977,14.5,7.166666666666666,4.166666666666667,0.0
9.0,10.0,6.0,12.0,75.0,4.333333333333333,0.0,10.0,3.0,0.0,12.0,19.0,10.0,10.0,13.102564102564102,462.73372781065086,17.541666666666664,7.5,5.0,0.0
6.0,6.0,9.0,6.0,74.33333333333333,0.0,0.0,6.0,6.0,3.0,12.0,16.0,10.0,4.666666666666667,11.87179487179487,518.1065088757397,15.75,6.75,3.0,0.0
6.0,3.0,12.0,3.0,66.0,7.333333333333333,0.0,6.0,3.0,3.0,15.0,17.0,0.0,0.0,10.87179487179487,378.52071005917156,14.291666666666666,6.0,1.5,0.0
32.0,5.0,15.0,6.0,33.333333333333336,9.0,0.0,12.0,30.0,3.0,6.0,7.0,3.0,11.666666666666666,12.410256410256409,237.6331360946746,10.625000000000002,20.75,2.5,0.0
46.0,10.0,12.0,4.333333333333333,42.0,9.333333333333334,0.0,6.0,21.0,10.0,12.0,10.0,12.0,24.0,14.974358974358973,393.7278106508875,15.666666666666668,20.833333333333336,5.0,0.0
35.0,8.0,13.333333333333334,3.0,57.333333333333336,19.0,0.0,3.0,6.0,19.0,6.0,13.0,13.0,18.0,15.051282051282051,450.69822485207095,18.541666666666668,14.333333333333334,4.0,0.0
23.0,3.0,9.0,0.0,68.0,10.333333333333334,0.0,602.0,9.0,248.0,197.0,304.0,13.0,13.0,114.33333333333333,81420.76923076922,181.91666666666669,10.25,1.5,0.0
15.0,9.0,13.333333333333334,0.0,76.33333333333333,12.0,0.0,2610.0,9.0,952.0,591.0,174.0,6.0,25.666666666666668,343.6666666666667,599853.3136094677,555.8750000000001,9.333333333333334,4.5,0.0
15.0,3.0,3.0,0.0,47.0,38.333333333333336,0.0,3520.0,6.0,860.0,648.0,265.0,142.0,39.0,426.71794871794873,1193432.6982248516,694.9166666666667,6.0,1.5,0.0
19.333333333333332,3.0,22.333333333333332,6.0,53.333333333333336,61.0,0.0,1230.0,0.0,481.0,401.0,2359.0,195.0,87.33333333333333,371.6153846153846,1145130.4339250496,608.4583333333333,11.916666666666666,1.5,0.0
34.0,3.0,30.0,44.333333333333336,146.0,160.33333333333334,0.0,3746.0,0.0,337.0,271.0,660.0,205.0,136.0,433.5897435897436,1043841.053254438,707.6666666666667,27.083333333333336,1.5,0.0
19.0,6.0,22.333333333333332,80.0,207.0,274.0,0.0,3653.0,6.0,1138.0,416.0,336.0,429.0,143.66666666666666,506.64102564102564,990066.6982248522,824.5833333333334,31.833333333333332,3.0,0.0
27.0,6.0,46.0,89.33333333333333,275.0,316.0,0.0,2545.0,9.0,320.0,297.0,288.0,454.0,152.0,359.4102564102564,668426.804733728,580.875,42.83333333333333,3.0,0.0
38.0,3.0,65.33333333333333,95.0,324.3333333333333,285.0,0.0,524.0,0.0,124.0,82.0,143.0,510.0,126.66666666666667,168.74358974358975,63537.17159763314,264.875,49.58333333333333,1.5,0.0
31.0,9.0,55.0,103.0,319.0,338.3333333333333,0.0,56.0,15.0,164.0,92.0,78.0,441.0,102.0,130.8717948717949,23048.449704142015,198.79166666666666,51.0,4.5,0.0
51.0,15.0,47.0,95.0,279.3333333333333,310.0,0.0,28.0,7.0,53.0,89.0,64.0,411.0,96.66666666666667,111.48717948717949,21936.56804733728,166.375,50.0,7.5,0.0
69.0,33.0,27.0,85.33333333333333,201.0,218.33333333333334,0.0,24.0,6.0,126.0,79.0,43.0,375.0,92.0,98.97435897435896,14990.852071005918,144.79166666666669,46.83333333333333,16.5,0.0
16.0,7.333333333333333,28.333333333333332,105.0,228.33333333333334,210.0,0.0,27.0,12.0,143.0,24.0,30.0,255.0,63.0,83.53846153846153,11010.81656804734,122.54166666666667,40.33333333333333,3.6666666666666665,0.0
19.0,0.0,15.0,107.0,197.0,145.33333333333334,0.0,21.0,30.0,73.0,50.0,49.0,201.0,35.0,69.7948717948718,6491.041420118342,96.41666666666667,42.75,0.0,0.0
13.333333333333334,0.0,31.0,82.0,171.33333333333334,154.0,0.0,14.0,85.0,59.0,66.0,61.0,124.0,26.0,66.2051282051282,4176.635108481263,84.41666666666667,52.833333333333336,0.0,0.0
21.0,32.0,40.0,61.333333333333336,160.0,145.33333333333334,0.0,16.0,16.0,115.0,61.0,77.0,128.0,18.0,67.12820512820512,3932.5917159763317,90.04166666666667,34.583333333333336,16.0,0.0
25.0,7.333333333333333,72.0,83.0,167.33333333333334,102.0,0.0,32.0,13.0,82.0,55.0,91.0,56.0,21.0,60.43589743589744,3121.940828402367,75.79166666666667,48.25,3.6666666666666665,0.0
37.0,23.0,46.0,49.333333333333336,174.0,114.0,0.0,32.0,6.0,44.0,42.0,30.0,64.0,25.0,50.87179487179487,3433.4437869822486,65.625,34.583333333333336,11.5,0.0
53.333333333333336,9.0,24.333333333333332,42.0,106.0,88.0,0.0,19.0,17.0,40.0,48.0,41.0,78.0,15.0,43.51282051282052,1583.7278106508875,54.375,34.16666666666667,4.5,0.0
54.0,9.0,15.0,49.333333333333336,117.0,47.0,0.0,17.0,13.0,26.0,31.0,19.0,49.0,6.0,34.333333333333336,1456.792899408284,39.0,32.833333333333336,4.5,0.0
25.333333333333332,10.333333333333334,19.333333333333332,39.0,84.33333333333333,36.0,0.0,21.0,6.0,7.0,36.0,3.0,63.0,5.666666666666667,26.948717948717945,1045.8895463510848,31.999999999999996,22.416666666666664,5.166666666666667,0.0
33.0,28.0,6.0,28.333333333333332,76.0,51.0,0.0,16.0,25.0,21.0,12.0,0.0,53.0,6.0,26.871794871794872,770.5562130177515,29.375,23.083333333333332,14.0,0.0
55.0,26.333333333333332,22.333333333333332,43.0,71.33333333333333,30.0,0.0,9.0,43.0,21.0,21.0,9.0,9.0,7.666666666666667,27.69230769230769,872.1420118343198,22.249999999999996,40.83333333333333,13.166666666666666,0.0
56.0,31.0,18.0,24.0,89.0,39.0,0.0,6.0,21.0,9.0,31.0,20.0,98.0,10.0,34.0,2044.0473372781064,37.75,29.75,15.5,0.0
62.0,35.0,10.333333333333334,27.0,93.33333333333333,52.0,0.0,17.0,9.0,19.0,35.0,39.0,16.0,14.666666666666666,31.8974358974359,976.9467455621301,35.75,27.083333333333332,17.5,0.0
40.0,29.0,33.0,19.333333333333332,112.0,24.0,0.0,15.0,6.0,26.0,41.0,23.0,41.0,20.0,31.487179487179485,1234.2366863905327,37.75,24.583333333333332,14.5,0.0
30.0,28.333333333333332,43.333333333333336,9.0,79.0,33.0,0.0,23.0,6.0,18.0,15.0,20.0,21.0,12.666666666666666,25.051282051282055,724.4023668639053,27.708333333333332,22.083333333333336,14.166666666666666,0.0
47.0,20.0,39.0,7.333333333333333,84.0,36.0,0.0,17.0,6.0,35.0,6.0,30.0,3.0,6.0,25.41025641025641,1105.4082840236686,27.125,24.833333333333332,10.0,0.0
48.333333333333336,10.0,28.333333333333332,6.0,95.33333333333333,30.0,0.0,9.0,9.0,30.0,3.0,30.0,6.0,14.666666666666666,23.461538461538463,1137.8658777120315,27.249999999999996,22.916666666666668,5.0,0.0
50.0,6.0,18.0,9.0,67.0,22.333333333333332,0.0,16.0,6.0,13.0,6.0,36.0,0.0,24.0,19.17948717948718,555.5147928994083,23.041666666666664,20.75,3.0,0.0
