Beta-13
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
     0/0/0,     0:0:0,  3.988750,    0,       0.000000,       0.000000,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.920000,45.413086,99407.062500,160.919388
     0/0/0,     0:0:0,  3.995000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.959999,45.228516,99409.718750,160.694687
     0/0/0,     0:0:0,  3.997500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.990000,45.068359,99408.781250,160.773849
     0/0/0,     0:0:0,  3.992500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.030001,44.919922,99411.023438,160.584396
     0/0/0,     0:0:0,  3.981250,    0,       0.000000,       0.000000,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.070000,44.793945,99398.734375,161.623108
     0/0/0,     0:0:0,  3.991250,    0,       0.000000,       0.000000,        45,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.080000,44.608398,99397.171875,161.755371
     0/0/0,     0:0:0,  3.991250,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.110001,44.564453,99397.179688,161.754868
     0/0/0,     0:0:0,  3.992500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.150000,44.615234,99400.367188,161.485214
     0/0/0,     0:0:0,  3.983750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.170000,44.617188,99402.359375,161.316696
     0/0/0,     0:0:0,  3.992500,    0,       0.000000,       0.000000,         9,         3,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 22.200001,45.733398,99407.007812,160.923981
