Beta-17
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
     0/0/0,     0:0:0,  3.715000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.969999,31.927734,99685.453125,137.406387
     0/0/0,     0:0:0,  3.715000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.020000,33.921875,99684.835938,137.458359
     0/0/0,     0:0:0,  3.722500,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.059999,34.054688,99691.156250,136.925415
     0/0/0,     0:0:0,  3.720000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.120001,30.503906,99694.593750,136.635529
     0/0/0,     0:0:0,  3.710000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.170000,29.592773,99687.523438,137.231628
     0/0/0,     0:0:0,  3.720000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.209999,30.485352,99689.984375,137.024261
     0/0/0,     0:0:0,  3.721250,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.250000,30.346680,99685.375000,137.413010
     0/0/0,     0:0:0,  3.722500,    0,       0.000000,       0.000000,        60,        20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.280001,30.585938,99687.296875,137.250992
     0/0/0,     0:0:0,  3.712500,    0,       0.000000,       0.000000,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.330000,29.793945,99691.562500,136.890778
     0/0/0,     0:0:0,  3.722500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.370001,31.005859,99691.421875,136.903000
