Beta-16
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2020/12/3,  14:51:44,  4.025000,    0,       0.000000,       0.000000,       282,        90,         9,         0,         0,         0,         1,         1,         1,         1,         1,         1, 22.930000,22.242188,102424.281250,-91.122772
 2020/12/3,  14:51:54,  4.016250,    0,       0.000000,       0.000000,       384,       121,        15,         0,         0,         0,         2,         2,         2,         2,         2,         2, 22.950001,22.207031,102433.875000,-91.915276
 2020/12/3,   14:52:4,  4.026250,    0,       0.000000,       0.000000,       510,       153,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 22.969999,22.244141,102427.585938,-91.395920
 2020/12/3,  14:52:14,  4.026250,    0,       0.000000,       0.000000,       570,       173,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3, 22.990000,22.148438,102434.726562,-91.985054
 2020/12/3,  14:52:24,  4.026250,    0,       0.000000,       0.000000,       459,       139,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.020000,22.077148,102435.375000,-92.038879
 2020/12/3,  14:52:34,  4.026250,    0,       0.000000,       0.000000,       429,       136,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.030001,22.101562,102428.851562,-91.500587
 2020/12/3,  14:52:44,  4.026250,    0,       0.000000,       0.000000,       438,       132,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.049999,22.066406,102438.476562,-92.295059
 2020/12/3,  14:52:54,  4.022500,    0,       0.000000,       0.000000,       555,       157,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.070000,22.054688,102429.914062,-91.588310
 2020/12/3,   14:53:4,  4.022500,    0,       0.000000,       0.000000,       537,       148,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.080000,21.946289,102428.718750,-91.489624
 2020/12/3,  14:53:14,  4.023750,    0,       0.000000,       0.000000,       531,       157,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.110001,22.008789,102432.195312,-91.775719
 2020/12/3,  14:53:24,  4.025000,    0,       0.000000,       0.000000,       540,       160,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.120001,21.887695,102434.265625,-91.947174
 2020/12/3,  14:53:34,  4.025000,    0,       0.000000,       0.000000,       549,       168,        18,         3,         3,         3,         3,         3,         5,         3,         3,         5, 23.129999,22.203125,102434.468750,-91.964119
 2020/12/3,  14:53:44,  4.026250,    0,       0.000000,       0.000000,       765,       230,        24,         3,         3,         3,         4,         5,         7,         4,         5,         7, 23.150000,22.120117,102431.625000,-91.729866
 2020/12/3,  14:53:54,  4.026250,    0,       0.000000,       0.000000,       573,       183,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.160000,21.986328,102436.140625,-92.102676
 2020/12/3,   14:54:4,  4.026250,    0,       0.000000,       0.000000,       504,       164,        12,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.170000,21.962891,102435.734375,-92.067787
 2020/12/3,  14:54:14,  4.026250,    0,       0.000000,       0.000000,       417,       129,        12,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.190001,21.952148,102437.781250,-92.237244
 2020/12/3,  14:54:24,  4.026250,    0,       0.000000,       0.000000,       393,       128,        15,         6,         6,         0,         2,         2,         6,         2,         2,         6, 23.209999,21.977539,102441.078125,-92.509369
 2020/12/3,  14:54:34,  4.023750,    0,       0.000000,       0.000000,       492,       157,         9,         6,         6,         0,         2,         2,         6,         2,         2,         6, 23.219999,21.916992,102436.390625,-92.122612
 2020/12/3,  14:54:44,  4.022500,    0,       0.000000,       0.000000,       516,       155,         9,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.230000,21.833008,102434.750000,-91.988045
 2020/12/3,  14:54:54,  4.022500,    0,       0.000000,       0.000000,       417,       115,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.240000,21.881836,102432.546875,-91.805626
 2020/12/3,   14:55:4,  4.023750,    0,       0.000000,       0.000000,       591,       176,         3,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.250000,21.797852,102439.484375,-92.378792
 2020/12/3,  14:55:14,  4.023750,    0,       0.000000,       0.000000,       588,       176,         3,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.270000,21.738281,102434.593750,-91.974091
 2020/12/3,  14:55:24,  4.023750,    0,       0.000000,       0.000000,       681,       203,        15,         0,         0,         0,         4,         4,         4,         4,         4,         4, 23.280001,21.738281,102431.562500,-91.724884
 2020/12/3,  14:55:34,  4.025000,    0,       0.000000,       0.000000,       489,       142,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.299999,21.739258,102438.296875,-92.280106
 2020/12/3,  14:55:44,  4.026250,    0,       0.000000,       0.000000,       429,       132,         0,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.309999,21.704102,102440.750000,-92.482452
 2020/12/3,  14:55:54,  4.026250,    0,       0.000000,       0.000000,       552,       170,        12,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.320000,21.692383,102437.109375,-92.182426
 2020/12/3,   14:56:4,  4.026250,    0,       0.000000,       0.000000,       537,       175,        12,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.330000,21.789062,102428.328125,-91.457726
 2020/12/3,  14:56:14,  4.026250,    0,       0.000000,       0.000000,       591,       182,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.340000,21.693359,102433.234375,-91.862442
 2020/12/3,  14:56:24,  4.023750,    0,       0.000000,       0.000000,       501,       153,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.350000,21.596680,102431.593750,-91.726875
 2020/12/3,  14:56:34,  4.022500,    0,       0.000000,       0.000000,       492,       157,        16,         6,         6,         3,         2,         2,         7,         2,         2,         7, 23.370001,21.706055,102434.078125,-91.932220
 2020/12/3,  14:56:44,  4.022500,    0,       0.000000,       0.000000,       510,       159,        29,         3,         3,         3,         2,         3,         6,         2,         3,         6, 23.370001,21.633789,102434.898438,-92.000008
 2020/12/3,  14:56:54,  4.022500,    0,       0.000000,       0.000000,       408,       118,        16,         0,         0,         0,         1,         2,         2,         1,         2,         2, 23.379999,21.597656,102429.390625,-91.545448
 2020/12/3,   14:57:4,  4.022500,    0,       0.000000,       0.000000,       468,       132,         6,         0,         0,         0,         1,         2,         2,         1,         2,         2, 23.389999,21.598633,102434.289062,-91.949165
 2020/12/3,  14:57:14,  4.023750,    0,       0.000000,       0.000000,       582,       176,        19,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.400000,21.550781,102434.523438,-91.968109
 2020/12/3,  14:57:24,  4.025000,    0,       0.000000,       0.000000,       519,       169,        13,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.420000,21.600586,102438.812500,-92.322968
 2020/12/3,  14:57:34,  4.026250,    0,       0.000000,       0.000000,       579,       179,        13,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.440001,22.606445,102439.421875,-92.372810
 2020/12/3,  14:57:44,  4.026250,    0,       0.000000,       0.000000,       786,       186,        13,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.450001,32.140625,102436.593750,-92.139557
 2020/12/3,  14:57:54,  4.023750,    0,       0.000000,       0.000000,       576,       125,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.469999,23.601562,102432.312500,-91.785690
 2020/12/3,   14:58:4,  4.023750,    0,       0.000000,       0.000000,       375,       105,        12,         3,         3,         3,         1,         1,         4,         1,         1,         4, 23.480000,22.403320,102440.101562,-92.462517
 2020/12/3,  14:58:14,  4.023750,    0,       0.000000,       0.000000,       354,       101,         9,         3,         3,         3,         1,         1,         4,         1,         1,         4, 23.510000,22.209961,102435.203125,-92.024925
 2020/12/3,  14:58:24,  4.022500,    0,       0.000000,       0.000000,       402,       128,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.530001,21.993164,102437.890625,-92.246216
 2020/12/3,  14:58:34,  4.021250,    0,       0.000000,       0.000000,       384,       128,         0,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.549999,21.909180,102438.906250,-92.329948
 2020/12/3,  14:58:44,  4.021250,    0,       0.000000,       0.000000,       426,       139,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.570000,21.861328,102440.367188,-92.450562
 2020/12/3,  14:58:54,  4.021250,    0,       0.000000,       0.000000,       558,       171,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.570000,21.800781,102435.875000,-92.079750
 2020/12/3,   14:59:4,  4.022500,    0,       0.000000,       0.000000,       648,       197,         9,         0,         0,         0,         4,         4,         4,         4,         4,         4, 23.580000,21.813477,102440.367188,-92.450562
 2020/12/3,  14:59:14,  4.023750,    0,       0.000000,       0.000000,       498,       151,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.610001,21.863281,102435.500000,-92.048851
 2020/12/3,  14:59:24,  4.025000,    0,       0.000000,       0.000000,       420,       133,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.610001,21.875977,102437.742188,-92.234253
 2020/12/3,  14:59:34,  4.026250,    0,       0.000000,       0.000000,       570,       177,        18,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.629999,21.937500,102435.906250,-92.082741
 2020/12/3,  14:59:44,  4.023750,    0,       0.000000,       0.000000,       438,       135,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.639999,21.853516,102437.367188,-92.203354
 2020/12/3,  14:59:54,  4.023750,    0,       0.000000,       0.000000,       366,       114,         0,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.639999,21.780273,102435.937500,-92.085732
 2020/12/3,    15:0:4,  4.023750,    0,       0.000000,       0.000000,       585,       173,        13,         3,         3,         3,         3,         3,         6,         3,         3,         6, 23.660000,21.769531,102437.390625,-92.088722
 2020/12/3,   15:0:14,  4.022500,    0,       0.000000,       0.000000,       636,       186,        16,         3,         3,         3,         3,         3,         6,         3,         3,         6, 23.680000,21.769531,102433.718750,-91.902321
 2020/12/3,   15:0:24,  4.021250,    0,       0.000000,       0.000000,       531,       163,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.680000,21.782227,102436.406250,-92.123611
 2020/12/3,   15:0:34,  4.021250,    0,       0.000000,       0.000000,       498,       156,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.690001,21.843750,102434.359375,-91.955147
 2020/12/3,   15:0:44,  4.021250,    0,       0.000000,       0.000000,       456,       139,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.709999,21.941406,102431.500000,-91.718903
 2020/12/3,   15:0:54,  4.021250,    0,       0.000000,       0.000000,       396,       129,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.709999,21.869141,102434.156250,-91.938202
 2020/12/3,    15:1:4,  4.023750,    0,       0.000000,       0.000000,       459,       137,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.719999,21.844727,102433.140625,-91.854469
 2020/12/3,   15:1:14,  4.023750,    0,       0.000000,       0.000000,       444,       145,         0,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.730000,21.795898,102430.515625,-91.638153
 2020/12/3,   15:1:24,  4.023750,    0,       0.000000,       0.000000,       504,       153,         6,         3,         3,         0,         2,         2,         4,         2,         2,         4, 23.740000,21.737305,102431.937500,-91.754784
 2020/12/3,   15:1:34,  4.023750,    0,       0.000000,       0.000000,       492,       139,         6,         3,         3,         0,         2,         2,         4,         2,         2,         4, 23.750000,21.761719,102433.171875,-91.856461
 2020/12/3,   15:1:44,  4.023750,    0,       0.000000,       0.000000,       513,       146,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.760000,21.846680,102431.125000,-91.687996
 2020/12/3,   15:1:54,  4.023750,    0,       0.000000,       0.000000,       540,       160,         9,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.760000,21.834961,102430.953125,-91.674042
 2020/12/3,    15:2:4,  4.021250,    0,       0.000000,       0.000000,       471,       145,         6,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.780001,21.787109,102431.156250,-91.689995
 2020/12/3,   15:2:14,  4.021250,    0,       0.000000,       0.000000,       645,       184,         9,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.790001,21.896484,102426.453125,-91.302208
 2020/12/3,   15:2:24,  4.021250,    0,       0.000000,       0.000000,       522,       140,         9,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.799999,21.825195,102425.257812,-91.203522
 2020/12/3,   15:2:34,  4.021250,    0,       0.000000,       0.000000,       408,       133,         3,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.799999,21.861328,102427.500000,-91.388939
 2020/12/3,   15:2:44,  4.021250,    0,       0.000000,       0.000000,       468,       146,        15,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.809999,21.800781,102425.875000,-91.255356
 2020/12/3,   15:2:54,  4.011250,    0,       0.000000,       0.000000,       366,       101,        12,         0,         0,         0,         1,         2,         2,         1,         2,         2, 23.820000,21.752930,102420.968750,-90.850616
 2020/12/3,    15:3:4,  4.023750,    0,       0.000000,       0.000000,       459,       136,         9,         0,         0,         0,         2,         2,         2,         2,         2,         2, 23.830000,21.729492,102422.601562,-90.985199
 2020/12/3,   15:3:14,  4.023750,    0,       0.000000,       0.000000,       639,       190,        15,         0,         0,         0,         3,         4,         4,         3,         4,         4, 23.840000,21.705078,102422.796875,-91.001144
 2020/12/3,   15:3:24,  4.023750,    0,       0.000000,       0.000000,       813,       238,        28,         0,         0,         0,         5,         6,         6,         5,         6,         6, 23.850000,21.717773,102418.750000,-90.667175
 2020/12/3,   15:3:34,  4.023750,    0,       0.000000,       0.000000,       690,       201,        28,         3,         3,         3,         4,         4,         7,         4,         4,         7, 23.860001,21.767578,102423.648438,-91.070930
 2020/12/3,   15:3:44,  4.023750,    0,       0.000000,       0.000000,       567,       162,        18,         3,         3,         3,         2,         3,         6,         2,         3,         6, 23.860001,21.633789,102420.781250,-90.833664
 2020/12/3,   15:3:54,  4.010000,    0,       0.000000,       0.000000,       510,       157,        25,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.870001,21.633789,102425.687500,-91.239410
 2020/12/3,    15:4:4,  4.021250,    0,       0.000000,       0.000000,       480,       147,        16,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.879999,21.610352,102422.656250,-90.989182
 2020/12/3,   15:4:14,  4.018750,    0,       0.000000,       0.000000,       621,       191,        26,         0,         0,         0,         3,         5,         5,         3,         5,         5, 23.889999,21.610352,102426.328125,-91.292244
 2020/12/3,   15:4:24,  4.018750,    0,       0.000000,       0.000000,       741,       217,        22,         0,         0,         0,         4,         4,         4,         4,         4,         4, 23.900000,21.586914,102426.937500,-91.343086
 2020/12/3,   15:4:34,  4.021250,    0,       0.000000,       0.000000,       591,       177,        12,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.910000,21.550781,102425.304688,-91.207504
 2020/12/3,   15:4:44,  4.022500,    0,       0.000000,       0.000000,       528,       167,         6,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.910000,21.526367,102423.468750,-91.056976
 2020/12/3,   15:4:54,  4.022500,    0,       0.000000,       0.000000,       525,       151,         6,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.910000,21.441406,102423.875000,-91.089874
 2020/12/3,    15:5:4,  4.023750,    0,       0.000000,       0.000000,       420,       107,        12,         0,         0,         0,         1,         2,         2,         1,         2,         2, 23.920000,21.478516,102424.921875,-91.176605
 2020/12/3,   15:5:14,  4.023750,    0,       0.000000,       0.000000,       399,       108,         6,         0,         0,         0,         1,         1,         1,         1,         1,         1, 23.930000,21.600586,102424.718750,-91.159653
 2020/12/3,   15:5:24,  4.023750,    0,       0.000000,       0.000000,       528,       153,         6,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.940001,21.540039,102424.515625,-91.142708
 2020/12/3,   15:5:34,  4.023750,    0,       0.000000,       0.000000,       747,       226,        16,         0,         0,         0,         4,         5,         5,         4,         5,         5, 23.940001,21.394531,102422.671875,-90.990181
 2020/12/3,   15:5:44,  4.021250,    0,       0.000000,       0.000000,       684,       205,        19,         0,         0,         0,         4,         4,         4,         4,         4,         4, 23.950001,21.358398,102424.312500,-91.125763
 2020/12/3,   15:5:54,  4.021250,    0,       0.000000,       0.000000,       603,       163,        15,         0,         0,         0,         3,         3,         3,         3,         3,         3, 23.950001,21.382812,102422.671875,-90.990181
 2020/12/3,    15:6:4,  4.018750,    0,       0.000000,       0.000000,       573,       146,         6,         0,         0,         0,         2,         3,         3,         2,         3,         3, 23.959999,21.371094,102424.343750,-91.127754
 2020/12/3,   15:6:14,  4.018750,    0,       0.000000,       0.000000,       747,       201,         9,         0,         0,         0,         3,         4,         4,         3,         4,         4, 23.969999,21.408203,102423.109375,-91.026070
 2020/12/3,   15:6:24,  4.021250,    0,       0.000000,       0.000000,      1095,       258,        18,         0,         0,         0,         5,         5,         5,         5,         5,         5, 23.980000,21.372070,102422.906250,-91.009125
 2020/12/3,   15:6:34,  4.021250,    0,       0.000000,       0.000000,      1470,       322,        21,         0,         0,         0,         5,         6,         6,         5,         6,         6, 23.980000,21.372070,102422.906250,-91.009125
