Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2020-12-22 12:49:00,0,0,0,0,0,0
2020-12-22 12:49:10,0,0,0,0,0,0
2020-12-22 12:49:20,0,0,0,0,0,0
2020-12-22 12:49:30,0,0,0,0,0,0
2020-12-22 12:49:40,0,0,0,0,0,0
2020-12-22 12:49:50,0,0,0,0,0,0
2020-12-22 12:50:00,0,0,0,0,0,0
2020-12-22 12:50:10,33,7,0,0,0,0
2020-12-22 12:50:20,33,7,0,0,0,0
2020-12-22 12:50:30,9,0,0,0,0,0
2020-12-22 12:50:40,18,3,0,0,0,0
2020-12-22 12:50:50,9,3,0,0,0,0
2020-12-22 12:51:00,0,0,0,0,0,0
2020-12-22 12:51:10,30,7,0,0,0,0
2020-12-22 12:51:20,0,0,0,0,0,0
2020-12-22 12:51:30,9,3,0,0,0,0
2020-12-22 12:51:40,0,0,0,0,0,0
2020-12-22 12:51:50,0,0,0,0,0,0
2020-12-22 12:52:00,0,0,0,0,0,0
2020-12-22 12:52:10,90,26,0,0,0,0
2020-12-22 12:52:20,90,26,0,0,0,0
2020-12-22 12:52:30,0,0,0,0,0,0
2020-12-22 12:52:40,0,0,0,0,0,0
2020-12-22 12:52:50,9,0,0,0,0,0
2020-12-22 12:53:00,9,0,0,0,0,0
2020-12-22 12:53:10,9,0,0,0,0,0
2020-12-22 12:53:20,0,0,0,0,0,0
2020-12-22 12:53:30,0,0,0,0,0,0
2020-12-22 12:53:40,0,0,0,0,0,0
2020-12-22 12:53:50,0,0,0,0,0,0
2020-12-22 12:54:00,0,0,0,0,0,0
2020-12-22 12:54:10,0,0,0,0,0,0
2020-12-22 12:54:20,9,3,0,0,0,0
2020-12-22 12:54:30,0,0,0,0,0,0
2020-12-22 12:54:40,0,0,0,0,0,0
2020-12-22 12:54:50,0,0,0,0,0,0
2020-12-22 12:55:00,0,0,0,0,0,0
2020-12-22 12:55:10,0,0,0,0,0,0
2020-12-22 12:55:20,0,0,0,0,0,0
2020-12-22 12:55:30,0,0,0,0,0,0
2020-12-22 12:55:40,9,3,0,0,0,0
2020-12-22 12:55:50,9,3,0,0,0,0
2020-12-22 12:56:00,0,0,0,0,0,0
2020-12-22 12:56:10,33,0,0,0,0,0
2020-12-22 12:56:20,33,0,0,0,0,0
2020-12-22 12:56:30,0,0,0,0,0,0
2020-12-22 12:56:40,0,0,0,0,0,0
2020-12-22 12:56:50,0,0,0,0,0,0
2020-12-22 12:57:00,9,3,0,0,0,0
2020-12-22 12:57:10,9,3,0,0,0,0
2020-12-22 12:57:20,18,3,0,0,0,0
2020-12-22 12:57:30,9,3,0,0,0,0
2020-12-22 12:57:40,9,3,0,0,0,0
2020-12-22 12:57:50,9,3,0,0,0,0
2020-12-22 12:58:00,9,3,0,0,0,0
2020-12-22 12:58:10,21,3,0,0,0,0
2020-12-22 12:58:20,21,3,0,0,0,0
2020-12-22 12:58:30,0,0,0,0,0,0
2020-12-22 12:58:40,0,0,0,0,0,0
2020-12-22 12:58:50,9,3,0,0,0,0
2020-12-22 12:59:00,9,3,0,0,0,0
2020-12-22 12:59:10,0,0,0,0,0,0
2020-12-22 12:59:20,0,0,0,0,0,0
2020-12-22 12:59:30,0,0,0,0,0,0
2020-12-22 12:59:40,0,0,0,0,0,0
2020-12-22 12:59:50,9,3,0,0,0,0
2020-12-22 13:00:00,9,3,0,0,0,0
2020-12-22 13:00:10,42,6,0,0,0,0
2020-12-22 13:00:20,33,3,0,0,0,0
2020-12-22 13:00:30,9,3,0,0,0,0
2020-12-22 13:00:40,9,3,0,0,0,0
2020-12-22 13:00:50,33,11,0,0,0,0
2020-12-22 13:01:00,51,17,0,0,0,0
2020-12-22 13:01:10,30,10,0,0,0,0
2020-12-22 13:01:20,21,7,0,0,0,0
2020-12-22 13:01:30,0,0,0,0,0,0
2020-12-22 13:01:40,0,0,0,0,0,0
2020-12-22 13:01:50,21,7,0,0,0,0
2020-12-22 13:02:00,0,0,0,0,0,0
2020-12-22 13:02:10,21,3,0,0,0,0
2020-12-22 13:02:20,21,3,0,0,0,0
2020-12-22 13:02:30,9,3,3,3,3,0
2020-12-22 13:02:40,0,0,0,0,0,0
2020-12-22 13:02:50,9,0,0,0,0,0
2020-12-22 13:03:00,18,3,0,0,0,0
2020-12-22 13:03:10,9,3,0,0,0,0
2020-12-22 13:03:20,0,0,0,0,0,0
2020-12-22 13:03:30,9,3,0,0,0,0
2020-12-22 13:03:40,54,18,0,0,0,0
2020-12-22 13:03:50,18,6,0,0,0,0
2020-12-22 13:04:00,30,6,0,0,0,0
2020-12-22 13:04:10,9,0,0,0,0,0
2020-12-22 13:04:20,9,0,0,0,0,0
2020-12-22 13:04:30,0,0,0,0,0,0
2020-12-22 13:04:40,0,0,0,0,0,0
2020-12-22 13:04:50,0,0,0,0,0,0
2020-12-22 13:05:00,9,3,0,0,0,0
2020-12-22 13:05:10,177,36,0,0,0,0
2020-12-22 13:05:20,168,33,0,0,0,0
2020-12-22 13:05:30,42,10,0,0,0,0
2020-12-22 13:05:40,33,7,0,0,0,0
2020-12-22 13:05:50,9,3,0,0,0,0
2020-12-22 13:06:00,0,0,0,0,0,0
2020-12-22 13:06:10,9,0,0,0,0,0
2020-12-22 13:06:20,18,0,0,0,0,0
2020-12-22 13:06:30,9,0,0,0,0,0
2020-12-22 13:06:40,21,0,0,0,0,0
2020-12-22 13:06:50,21,0,0,0,0,0
2020-12-22 13:07:00,30,10,0,0,0,0
2020-12-22 13:07:10,30,10,0,0,0,0
2020-12-22 13:07:20,0,0,0,0,0,0
2020-12-22 13:07:30,9,3,0,0,0,0
2020-12-22 13:07:40,18,6,0,0,0,0
2020-12-22 13:07:50,9,3,0,0,0,0
2020-12-22 13:08:00,0,0,0,0,0,0
2020-12-22 13:08:10,9,3,0,0,0,0
2020-12-22 13:08:20,18,6,0,0,0,0
2020-12-22 13:08:30,18,6,0,0,0,0
2020-12-22 13:08:40,90,27,3,3,3,0
2020-12-22 13:08:50,279,90,6,0,0,0
2020-12-22 13:09:00,318,94,3,0,0,0
2020-12-22 13:09:10,330,102,3,0,0,0
2020-12-22 13:09:20,249,83,3,0,0,0
2020-12-22 13:09:30,195,57,6,0,0,0
2020-12-22 13:09:40,225,67,3,0,0,0
2020-12-22 13:09:50,213,63,0,0,0,0
2020-12-22 13:10:00,171,49,0,0,0,0
2020-12-22 13:10:10,69,19,3,0,0,0
2020-12-22 13:10:20,162,43,11,0,0,0
2020-12-22 13:10:30,63,14,0,0,0,0
2020-12-22 13:10:40,39,13,6,0,0,0
2020-12-22 13:10:50,39,9,3,0,0,0
2020-12-22 13:11:00,30,6,0,0,0,0
2020-12-22 13:11:10,33,11,0,0,0,0
2020-12-22 13:11:20,42,14,0,0,0,0
2020-12-22 13:11:30,9,3,0,0,0,0
2020-12-22 13:11:40,9,0,0,0,0,0
2020-12-22 13:11:50,18,3,0,0,0,0
2020-12-22 13:12:00,18,6,0,0,0,0
