S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
7.0,40.0,28.333333333333332,3.0,0.0,8.0,0.0,10.0,6.0,0.0,6.0,13.0,29.0,1.3333333333333333,10.833333333333334,464.9336734693877,9.5,5.333333333333333,14.416666666666666,1.3333333333333333
10.0,34.0,15.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,46.0,46.0,3.0,3.0,12.071428571428571,1013.8928571428572,46.0,1.0,8.875,3.0
39.0,10.0,7.333333333333333,3.0,4.333333333333333,3.0,0.0,0.0,0.0,9.0,26.0,53.0,0.0,1.3333333333333333,11.142857142857144,684.4557823129252,39.5,3.0,8.333333333333334,1.3333333333333333
0.0,10.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,25.0,31.0,0.0,0.0,6.0,196.92857142857142,28.0,3.0,2.375,0.0
0.0,5.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,11.0,9.0,9.0,3.0,0.0,2.8333333333333335,38.56632653061224,9.0,3.6666666666666665,1.3333333333333333,0.0
0.0,7.333333333333333,0.0,6.0,0.0,12.0,0.0,7.0,0.0,0.0,10.0,15.0,3.0,0.0,4.309523809523809,60.287414965986386,12.5,2.3333333333333335,3.5416666666666665,0.0
1.3333333333333333,6.0,0.0,6.0,0.0,12.0,0.0,0.0,3.0,0.0,10.0,2320.0,0.0,0.0,168.45238095238093,1065294.1853741498,1165.0,1.0,3.1666666666666665,0.0
0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,3463.0,6159.0,6.0,1.3333333333333333,689.3095238095239,6957634.624149661,4811.0,1.0,3.0,1.3333333333333333
1.3333333333333333,3.0,0.0,4.333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,12816.0,2622.0,36.0,3.0,1106.3333333333333,19767883.023809522,7719.0,0.0,5.958333333333333,3.0
3.0,6.0,0.0,6.0,0.0,6.0,0.0,234.0,16.0,7.0,13295.0,8375.0,15.0,1.3333333333333333,1568.8809523809523,25668774.02210884,10835.0,85.66666666666667,4.5,1.3333333333333333
9.0,4.333333333333333,0.0,7.333333333333333,14.333333333333334,0.0,0.0,118.0,117.0,1364.0,21869.0,4776.0,0.0,0.0,2019.9285714285713,46056468.80782313,13322.5,533.0,4.375,0.0
9.0,3.0,3.0,34.0,29.0,12.333333333333334,0.0,82.0,721.0,6145.0,23937.666666666668,4911.0,0.0,0.0,2563.3571428571427,64391969.430272125,14424.333333333334,2316.0,11.291666666666666,0.0
