S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.2142857142857142,6.596938775510203,4.5,0.0,0.5,4.0
0.9,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,4.5,1.2214285714285713,6.92908163265306,4.05,0.0,0.5625,4.5
1.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,5.0,1.2285714285714284,7.261224489795917,3.6,0.0,0.625,5.0
2.7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,5.5,1.2357142857142858,7.5933673469387735,3.15,0.0,0.6875,5.5
3.6,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,6.0,1.2428571428571429,7.925510204081631,2.7,0.0,0.75,6.0
4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,6.5,1.25,8.257653061224488,2.25,0.0,0.8125,6.5
5.4,0.0,1.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,7.0,1.2571428571428571,8.589795918367344,1.7999999999999998,0.0,0.875,7.0
6.3,0.0,1.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,7.5,1.2642857142857142,8.9219387755102,1.35,0.0,0.9375,7.5
7.2,0.0,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,8.0,1.2714285714285716,9.254081632653058,0.8999999999999999,0.0,1.0,8.0
8.1,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000004,0.0,8.5,1.2785714285714287,9.586224489795914,0.4500000000000002,0.0,1.0625,8.5
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.2857142857142858,9.918367346938771,0.0,0.0,1.125,9.0
